0,1
,2020-05-20(16_44_12)
,NA----
,1750.597609561753
,1750.597609561753
,1750.597609561753
,1760.02390438247
,1760.02390438247
,1760.02390438247
,1760.02390438247
,1760.02390438247
,1764.0637450199201
,1764.0637450199201
,1764.0637450199201
,1764.0637450199201
,1764.0637450199201
,1768.1035856573703
,1768.1035856573703
,1768.1035856573703
,1768.1035856573703
,1768.1035856573703
,1257.7370517928287
,1257.7370517928287
,1257.7370517928287
,1257.7370517928287
,1257.7370517928287
,1267.1633466135456
,1267.1633466135456
,1267.1633466135456
,1267.1633466135456
,1267.1633466135456
,1271.2031872509958
,1271.2031872509958
,1271.2031872509958
,1271.2031872509958
,1271.2031872509958
,1279.2828685258962
,1279.2828685258962
,1279.2828685258962
,1279.2828685258962
,1279.2828685258962
,1290.0557768924302
,1290.0557768924302
,1290.0557768924302
,1290.0557768924302
,1290.0557768924302
,1296.7888446215138
,1296.7888446215138
,1296.7888446215138
,1792.3426294820715
,1792.3426294820715
,1294.0956175298804
,1294.0956175298804
,1294.0956175298804
,1294.0956175298804
,1294.0956175298804
,1294.0956175298804
,1294.0956175298804
,1294.0956175298804
,1294.0956175298804
,1294.0956175298804
,1294.0956175298804
,1294.0956175298804
,1294.0956175298804
,1294.0956175298804
,1294.0956175298804
,1788.3027888446213
,1788.3027888446213
,1788.3027888446213
,1788.3027888446213
,1788.3027888446213
,1294.0956175298804
,1294.0956175298804
,1788.3027888446213
,1788.3027888446213
,1788.3027888446213
,1789.6494023904381
,1789.6494023904381
,1789.6494023904381
,1789.6494023904381
,1789.6494023904381
,1294.0956175298804
,1294.0956175298804
,1294.0956175298804
,1294.0956175298804
,1294.0956175298804
,1789.6494023904381
,1789.6494023904381
,1789.6494023904381
,1789.6494023904381
,1789.6494023904381
,1789.6494023904381
,1789.6494023904381
,1789.6494023904381
,1789.6494023904381
,1789.6494023904381
,1789.6494023904381
,1789.6494023904381
,1789.6494023904381
,1789.6494023904381
,1789.6494023904381
,1789.6494023904381
